class,feature,weight
ENG,bi_vf,0.228445411557998
ENG,bi_vi,0.8093876993426138
ENG,bi_vl,0.6405302768549794
ENG,bi_vo,1.0284222950048556
ENG,bi_vp,0.6909132190428139
ENG,bi_vs,0.3828484050937082
ENG,bi_vu,0.5746782980393719
ENG,bi_vy,-0.4749970524983257
ENG,bi_w-,-0.000253018764829379
ENG,bi_w2,0.0
ENG,bi_wa,0.28150830895745066
ENG,bi_wb,0.24413048891305208
ENG,bi_wd,-0.5408908272081244
ENG,bi_we,0.317139101683779
ENG,bi_wf,-0.2504143229529436
ENG,bi_wg,-0.4479292113034107
ENG,bi_wh,0.8297807894956792
ENG,bi_wi,0.4485057499503858
ENG,bi_wk,0.29122658231360726
ENG,bi_wl,-0.0505721468246052
ENG,bi_wn,0.5451389732467413
ENG,bi_wo,-0.42698420932940473
ENG,bi_wp,0.3559819038522143
ENG,bi_wr,-0.2345922095879407
ENG,bi_ws,0.24705513008667268
ENG,bi_wt,0.6479699829361237
ENG,bi_wu,1.2247533275480789
ENG,bi_ww,-0.6561595362117786
ENG,bi_wy,0.06140518610599917
ENG,bi_x-,0.7521273974928685
ENG,bi_x2,-0.05799574212851758
ENG,bi_xa,0.3389078682501465
ENG,bi_xb,0.03238503569995692
ENG,bi_xc,0.5360201036184808
ENG,bi_xd,-0.9624077902454846
ENG,bi_xe,0.32316232965135105
ENG,bi_xg,-0.42489243435041324
ENG,bi_xh,-0.06094663610164711
ENG,bi_xi,0.4294201227665912
ENG,bi_xo,0.04512058319097002
ENG,bi_xp,-0.6009301271502684
ENG,bi_xt,0.13210877799794182
ENG,bi_xu,-0.05783150602890423
ENG,bi_xy,0.30121178331452697
ENG,bi_y+,0.13947733101022008
ENG,bi_y-,0.18427451292450464
ENG,bi_ya,-1.789889402742546
ENG,bi_yb,0.2609530766195266
ENG,bi_yc,-0.01788582240568408
ENG,bi_yd,-0.39642749277762834
ENG,bi_ye,-0.6797501884147441
ENG,bi_yf,0.19732660641970318
ENG,bi_yg,-0.526988960578562
ENG,bi_yh,-0.13042954402876517
ENG,bi_yi,-0.18023436381044736
ENG,bi_yj,-0.6340965822403245
ENG,bi_yk,-0.18378101390706753
ENG,bi_yl,-0.26411346780708495
ENG,bi_ym,0.18046088424614076
ENG,bi_yn,-1.1847752909804945
ENG,bi_yo,-0.7418713675693218
ENG,bi_yp,0.359022641119892
ENG,bi_yr,-0.43676343712159954
ENG,bi_ys,0.250678902651534
ENG,bi_yt,0.35953204425151386
ENG,bi_yu,-1.2787792258144322
ENG,bi_yv,-1.28505289147009
ENG,bi_yw,0.22521716579808876
ENG,bi_yy,-0.4685161531410473
ENG,bi_yz,-0.23169948808932278
ENG,bi_z-,-0.266522225411983
ENG,bi_za,-0.09543760945698553
ENG,bi_ze,0.6525164354574219
ENG,bi_zi,1.0271569965077536
ENG,bi_zm,-0.28963608376162764
ENG,bi_zo,0.37278852760060127
ENG,bi_zu,0.48058806220278655
ENG,bi_zy,0.0
ENG,bi_zz,-0.47942858606311917
ENG,consonant_ratio,1.885495231478799
ENG,contains_q_or_x,-0.431046486261884
ENG,ends_able,0.7416481203409877
ENG,ends_an,-0.7231002331881335
ENG,ends_ed,0.8038409758406996
ENG,ends_ful,0.2015763438549834
ENG,ends_han,-0.6512815027963651
ENG,ends_hin,-1.9162560684392231
ENG,ends_in,-0.6829109388291688
ENG,ends_ing,1.9337491596873018
ENG,ends_ive,0.4402838720180785
ENG,ends_ka,0.41512035425104626
ENG,ends_ko,-0.783126661028047
ENG,ends_less,0.13767770571532678
ENG,ends_ly,0.7715253352394751
ENG,ends_ment,0.8506413142632853
ENG,ends_mo,-0.5650019133960689
ENG,ends_ness,-0.048535204171619314
ENG,ends_on,-0.9386118861165311
ENG,ends_ous,0.0027726019007574677
ENG,ends_sion,0.21806098620713965
ENG,ends_ta,-1.0575198427632135
ENG,ends_tion,1.1076161552070738
ENG,ends_with_vowel_and_long,-0.5957243089548988
ENG,has_ch,0.47548265862953026
ENG,has_digit,-0.5054012845895677
ENG,has_double_consonant,0.3670638057649964
ENG,has_hashtag,-0.001861803665811051
ENG,has_mention,-0.002949198291586942
ENG,has_mga,-0.7653979242633433
ENG,has_ng,-1.3661732812845924
ENG,has_ph,0.012843601512924695
ENG,has_punct,-0.34254354316032254
ENG,has_reduplication,-0.8251822202074728
ENG,has_reduplication_flex,-1.183821575927988
ENG,has_sh,0.3600913700319578
ENG,has_th,0.8499564964275893
ENG,has_url,0.0
ENG,has_vowel_consonant_vowel,-0.5237988714589438
ENG,has_wh,0.8297807894956792
ENG,is_acronym,0.0714464732320215
ENG,is_all_caps,1.1667894399210696
ENG,is_camelcase,0.6068510864945115
ENG,is_capitalized,-0.5006490671781856
ENG,is_common_eng_short,1.4251596286453434
ENG,is_common_fil_short,-2.6180591524329118
ENG,is_english_stopword,0.9867730784656034
ENG,is_known_eng,1.4007737673420366
ENG,is_known_fil,-1.4448143071938853
ENG,is_long_word,-0.405708668011344
ENG,is_short_word,-0.2282663845075526
ENG,is_symbolic,-0.8745772240052175
ENG,length,0.3732747739765021
ENG,num_a,-0.5030686339394687
ENG,num_e,0.4089995176346246
ENG,num_i,-0.4034356992321695
ENG,num_o,-0.5852796199229635
ENG,num_u,0.41056035171793825
ENG,num_vowels,-0.6722240837420917
ENG,prev_ends_vowel,-0.43705396893339704
ENG,prev_is_capitalized,-0.10282291012992903
ENG,prev_pred_NONE,-0.16578187550345846
ENG,prev_was_english,0.0
ENG,starts_ka,-1.6090652026190524
ENG,starts_ma,-0.22941095092302174
ENG,starts_mag,-1.1253524491572786
ENG,starts_man,0.11659221881455627
ENG,starts_na,-1.0370674837092027
ENG,starts_nag,-1.0862005005578774
ENG,starts_ni,-1.6195278323461393
ENG,starts_pa,0.23767783478255078
ENG,starts_pag,-0.9753481791460492
ENG,starts_pin,-0.6163468994918854
ENG,tri_$10,0.0
ENG,tri_$16,0.0
ENG,tri_$60,-0.0005820196956119092
ENG,tri_&be,-0.1355754538784466
ENG,tri_'am,0.6683336057045547
ENG,tri_'cl,0.0
ENG,tri_'ll,0.2098536532984304
ENG,tri_'mo,-0.2521332600603307
ENG,tri_'no,-0.005580509322150466
ENG,tri_'t-,0.0
ENG,tri_'ti,-0.013546461608826747
ENG,tri_'ve,0.48704275670394936
ENG,tri_'ya,-0.005708608458745396
ENG,tri_'yo,-0.0007715234334987322
ENG,tri_*ka,0.0
ENG,tri_-10,-0.20857700966173565
ENG,tri_-11,-0.0024334165510376455
ENG,tri_-12,-0.0004335859489697923
ENG,tri_-15,0.0
ENG,tri_-19,0.10446397708880373
ENG,tri_-1:,-0.0005541102801666478
ENG,tri_-22,0.0
ENG,tri_-38,-0.005992475774428039
ENG,tri_-3:,-0.007433155278312052
ENG,tri_-aa,-0.001002205110632752
ENG,tri_-ab,-0.0065934354567243935
ENG,tri_-ac,0.04668416077571786
ENG,tri_-ad,-0.0011608934110223352
ENG,tri_-af,-0.05145123418355265
ENG,tri_-ag,-0.0009693937785808667
ENG,tri_-al,-0.00024212338872094255
ENG,tri_-an,-0.019768056889336624
ENG,tri_-ap,0.41355712637584857
ENG,tri_-ar,-0.0418402555085802
ENG,tri_-as,0.0016805347622140326
ENG,tri_-au,-0.02891808397362388
ENG,tri_-aw,-0.01384721701831968
ENG,tri_-ay,-6.8187454854222e-05
ENG,tri_-ba,0.1678658350712623
ENG,tri_-bb,-0.18029698467765873
ENG,tri_-be,0.06872273497321406
ENG,tri_-bf,-0.0229840162637225
ENG,tri_-bi,-0.01310932294127834
ENG,tri_-bl,-0.0007556998715300637
ENG,tri_-br,-0.03796663670368273
ENG,tri_-bu,0.05857337983752493
ENG,tri_-cb,-0.6903825906166093
ENG,tri_-ce,-0.0009350995327733896
ENG,tri_-ch,0.018935116702433665
ENG,tri_-ci,0.07877609157542141
ENG,tri_-co,0.4013091842748004
ENG,tri_-cr,0.005013239452171951
ENG,tri_-cu,-0.0011210955313608888
ENG,tri_-da,-0.0016217337377794827
ENG,tri_-de,-0.28395192716950407
ENG,tri_-di,-0.0759447177609704
ENG,tri_-dr,0.009089659662392967
ENG,tri_-ed,-0.009760750919587412
ENG,tri_-ee,-0.0003559883120493054
ENG,tri_-el,0.09418710723029608
ENG,tri_-en,-0.09974703716129475
ENG,tri_-es,-0.10919011332499413
ENG,tri_-ex,-0.0021146579210192832
ENG,tri_-fa,0.0754544660862848
ENG,tri_-fi,0.6010114477281457
ENG,tri_-fo,0.0
ENG,tri_-fr,0.030500690066537387
ENG,tri_-ga,-0.0010589646417620271
ENG,tri_-ge,0.0
ENG,tri_-gi,0.0
ENG,tri_-go,-0.006892849857874816
ENG,tri_-ha,-0.00010621336366879262
ENG,tri_-he,-0.014037825897663586
ENG,tri_-hi,-0.0007754071481734249
ENG,tri_-ho,0.13641467830127915
ENG,tri_-hu,-0.05303221618321337
ENG,tri_-hy,-0.018992063987853542
ENG,tri_-ib,-0.0007805416405650521
ENG,tri_-ii,-0.0011622468376243015
ENG,tri_-im,-4.0957150626969984e-05
ENG,tri_-in,0.22666936620383543
ENG,tri_-ip,-0.00011862527034006043
ENG,tri_-is,-0.0003551961925090223
ENG,tri_-ka,-0.00014400262636335748
ENG,tri_-ki,-0.0287737627328866
ENG,tri_-ko,0.0
ENG,tri_-ku,-0.0001990121337171073
ENG,tri_-kw,-0.0884270972916826
ENG,tri_-la,-0.03513219058359148
ENG,tri_-le,-0.0002172794710448787
ENG,tri_-li,-0.012272187700576654
ENG,tri_-lo,-0.020511959385141446
ENG,tri_-ls,-0.020130476702859026
ENG,tri_-lu,-0.0006053539283924231
ENG,tri_-ma,0.7372559406988873
ENG,tri_-me,-0.21319405693947585
ENG,tri_-mi,0.11566316274554937
ENG,tri_-mo,-0.018126829531309847
ENG,tri_-ni,-0.11380724688961798
ENG,tri_-ol,0.09138018826331605
ENG,tri_-or,-0.0020426057069455115
ENG,tri_-ou,0.26083562879042116
ENG,tri_-ov,0.02696805446651236
ENG,tri_-p1,-0.004668773306085167
ENG,tri_-pa,-0.03199083966934327
ENG,tri_-pc,-0.4183241814940272
ENG,tri_-pe,-0.0003011018788673116
ENG,tri_-pi,0.375857415338607
ENG,tri_-po,0.007629564519502139
ENG,tri_-pr,-0.24485408902959846
ENG,tri_-pu,0.22185677534942363
ENG,tri_-ra,-0.01793929894779216
ENG,tri_-re,-0.19720186530855266
ENG,tri_-ri,-0.266522225411983
ENG,tri_-ro,0.0
ENG,tri_-rt,-0.0011212393920201574
ENG,tri_-sa,-0.008629572401827218
ENG,tri_-sc,-0.36794426166018457
ENG,tri_-se,-0.024073236878889886
ENG,tri_-sh,-0.14996332305930232
ENG,tri_-si,0.31079149297463715
ENG,tri_-so,0.0
ENG,tri_-st,-0.003846462030727192
ENG,tri_-su,-0.07245945896564138
ENG,tri_-ta,-0.01720208331495439
ENG,tri_-te,-0.0008997351650598378
ENG,tri_-th,-0.06843083671922812
ENG,tri_-ti,0.1754140494095232
ENG,tri_-to,0.2689482561126649
ENG,tri_-tr,-5.095108580849575e-05
ENG,tri_-tu,-0.022512618758554315
ENG,tri_-ug,-0.0001282792832333484
ENG,tri_-ul,-0.003309335951647764
ENG,tri_-um,-2.5475345143544254e-05
ENG,tri_-un,-0.03645197473908611
ENG,tri_-up,0.13975087869640138
ENG,tri_-us,-0.00018559571518030174
ENG,tri_-uu,-0.0005250886790410333
ENG,tri_-vi,-0.0007149923950827849
ENG,tri_-wa,0.0
ENG,tri_-wh,-0.3532435721639004
ENG,tri_-wi,-0.0006726559263349902
ENG,tri_-ye,0.1276342824787321
ENG,tri_-zo,0.22521124483261654
ENG,tri_.al,-0.031106590123709654
ENG,tri_.da,-0.001789749494900778
ENG,tri_.li,-0.07151799599792444
ENG,tri_.ma,-0.004875666159049221
ENG,tri_.me,-0.17899207314224233
ENG,tri_.mg,-0.0023026135634743898
ENG,tri_0's,-0.0515646512676014
ENG,tri_0-1,0.0
ENG,tri_0-a,-0.0027009432007055493
ENG,tri_0-b,-0.07349495638982
ENG,tri_0-k,-0.028200792866078375
ENG,tri_0-p,-0.0067737049220441435
ENG,tri_00-,-0.004668773306085167
ENG,tri_000,-0.03292913066904888
ENG,tri_002,-0.002494412298675785
ENG,tri_00m,-0.07111646987487732
ENG,tri_010,-0.0029582323528750598
ENG,tri_013,-0.003281901706970959
ENG,tri_015,-0.003922770828801688
ENG,tri_016,-0.004370513051888958
ENG,tri_017,-0.0006363093235926812
ENG,tri_018,-0.0030190081075746073
ENG,tri_019,-0.010876452486633182
ENG,tri_020,-0.011532426741529073
ENG,tri_021,-0.024673350157849192
ENG,tri_022,-0.018604702583866768
ENG,tri_025,0.0
ENG,tri_054,-0.005803551461649641
ENG,tri_07t,0.0
ENG,tri_088,-0.003831423139553284
ENG,tri_095,-0.00838417994698586
ENG,tri_0:0,0.0
ENG,tri_0mg,-0.007440126257797439
ENG,tri_0mm,-0.06367634361708148
ENG,tri_1-1,-0.0004335859489697923
ENG,tri_1-3,-0.0010120245520077499
ENG,tri_1-4,-0.051270576171795215
ENG,tri_1-b,-0.011173684713071699
ENG,tri_10-,-0.0021049316159591686
ENG,tri_100,-0.014195079845445435
ENG,tri_101,-0.0031988168194165404
ENG,tri_10:,0.0
ENG,tri_10k,-0.011607429201478225
ENG,tri_11-,-0.0004335859489697923
ENG,tri_110,-0.0023092152722854753
ENG,tri_112,0.0
ENG,tri_114,-0.0008357869202464336
ENG,tri_115,-0.0006247766114334618
ENG,tri_12-,-0.3532435721639004
ENG,tri_123,0.0
ENG,tri_124,-0.0006247766114334618
ENG,tri_126,-0.0008357869202464336
ENG,tri_127,-0.0018602934172267653
ENG,tri_12s,-0.027528492512714928
ENG,tri_12y,-0.3946299532302685
ENG,tri_130,-0.06367634361708148
ENG,tri_137,-0.003467675944815313
ENG,tri_140,-0.003413754283023319
ENG,tri_145,-0.004177069689786271
ENG,tri_146,-0.0037477375195096255
ENG,tri_150,-0.07349495638982
ENG,tri_155,-0.0163555723071107
ENG,tri_157,-0.003366862193374551
ENG,tri_15k,-0.057484733067417734
ENG,tri_163,-0.020453592968806913
ENG,tri_17:,-0.0006363093235926812
ENG,tri_188,-0.007218698728287749
ENG,tri_189,-0.005527581156332618
ENG,tri_18t,0.0
ENG,tri_192,0.0
ENG,tri_198,-0.007333230294594534
ENG,tri_199,-0.007519186137395128
ENG,tri_19t,0.0
ENG,tri_1:3,-0.0005541102801666478
ENG,tri_1ka,0.0
ENG,tri_1pm,-0.15625436908886797
ENG,tri_1st,-0.4834024184592294
ENG,tri_2-2,-0.0011267181152125063
ENG,tri_2-a,-0.005660818809578625
ENG,tri_2-b,-0.001935638228206913
ENG,tri_2-w,-0.3532435721639004
ENG,tri_200,-0.01888102069000505
ENG,tri_201,-0.025783286151365478
ENG,tri_202,-0.05481047948324376
ENG,tri_207,-0.001752129546738199
ENG,tri_20k,-0.005591837076344095
ENG,tri_210,-0.002286626404456684
ENG,tri_22-,-0.004374737116096657
ENG,tri_220,-0.004320459214851092
ENG,tri_24-,-0.0006247766114334618
ENG,tri_248,0.0
ENG,tri_24h,0.0
ENG,tri_26-,-0.0008357869202464336
ENG,tri_27-,0.09138018826331605
ENG,tri_28-,-0.005862886869068868
ENG,tri_284,-0.00838417994698586
ENG,tri_2:0,-0.002955610437646374
ENG,tri_2:4,-0.0027089183329450078
ENG,tri_2nd,-0.13713872248232978
ENG,tri_2pm,-0.07360800746362559
ENG,tri_2sl,-0.027528492512714928
ENG,tri_2ye,-0.3946299532302685
ENG,tri_3-5,-0.0006147906640056951
ENG,tri_3-6,-0.0006147906640056951
ENG,tri_30-,-0.03090173606678426
ENG,tri_300,-0.0660214001351378
ENG,tri_32-,-0.0012860816934822615
ENG,tri_325,-0.006161879493521308
ENG,tri_333,-0.0038679620824010725
ENG,tri_337,-0.0037479853122892298
ENG,tri_39-,-0.02265516711993769
ENG,tri_3:0,-0.0035004117550191637
ENG,tri_3:1,-0.003932743523292824
ENG,tri_3am,0.0
ENG,tri_3gs,0.0
ENG,tri_4-1,-0.0006247766114334618
ENG,tri_400,-0.014896785771224198
ENG,tri_402,-0.003220758558159624
ENG,tri_421,-0.004950459265317481
ENG,tri_445,-0.00838417994698586
ENG,tri_456,-0.012561249636771344
ENG,tri_473,-0.003876235532151303
ENG,tri_4:0,-0.002560820015322332
ENG,tri_4:8,-0.0008900761707455859
ENG,tri_4am,-0.1258366410446212
ENG,tri_4hr,0.0
ENG,tri_4mx,-0.05799574212851758
ENG,tri_4rc,-0.024394559430254894
ENG,tri_50-,-0.07349495638982
ENG,tri_500,-0.016408528074454153
ENG,tri_507,-0.0013225678117463446
ENG,tri_513,-0.003547401719678386
ENG,tri_530,-0.003094691457633845
ENG,tri_555,-0.0038267407842962017
ENG,tri_55k,-0.0163555723071107
ENG,tri_561,-0.0037851456660116015
ENG,tri_569,-0.00838417994698586
ENG,tri_580,-0.0038612792901636544
ENG,tri_59-,-0.005710667808553621
ENG,tri_5:2,0.0
ENG,tri_5am,-0.1258366410446212
ENG,tri_5pe,-0.011779207993263065
ENG,tri_6-1,-0.0008357869202464336
ENG,tri_600,-0.027557978863506347
ENG,tri_623,0.0
ENG,tri_636,-0.003768970305817051
ENG,tri_663,-0.003768970305817051
ENG,tri_689,-0.0038473097642335165
ENG,tri_692,-0.00838417994698586
ENG,tri_69k,-0.07000349586110521
ENG,tri_6:1,-0.0028307230508036038
ENG,tri_6:4,-0.0026829549054626927
ENG,tri_6k+,-0.009489500636202746
ENG,tri_7-1,-0.0009728530193578977
ENG,tri_7-y,0.09138018826331605
ENG,tri_700,0.0
ENG,tri_711,-0.0014058881204510926
ENG,tri_715,-0.0013122414126721868
ENG,tri_722,-0.0032642787656676966
ENG,tri_723,-0.003701606464125127
ENG,tri_786,-0.001501322292377765
ENG,tri_7th,0.0
ENG,tri_8-a,-0.005862886869068868
ENG,tri_811,-0.004510490748773708
ENG,tri_830,-0.009782634911268398
ENG,tri_844,-0.00838417994698586
ENG,tri_890,-0.005527581156332618
ENG,tri_891,0.0
ENG,tri_8ng,-0.011050336757340037
ENG,tri_8th,0.0
ENG,tri_9-3,-0.005992475774428039
ENG,tri_9-a,-0.005710667808553621
ENG,tri_9-t,-0.01666269134550973
ENG,tri_90',-0.0515646512676014
ENG,tri_900,-0.0027410522955007774
ENG,tri_905,-0.005803551461649641
ENG,tri_907,0.0
ENG,tri_90s,-0.03381915987927051
ENG,tri_910,-0.01346045117990652
ENG,tri_914,-0.0014177358197222099
ENG,tri_924,-0.003736226298115159
ENG,tri_928,-0.00838417994698586
ENG,tri_929,0.0
ENG,tri_952,-0.0038213650490468236
ENG,tri_956,-0.00838417994698586
ENG,tri_985,-0.007333230294594534
ENG,tri_994,-0.007519186137395128
ENG,tri_9:0,-0.0025531588860993777
ENG,tri_9:3,-0.0026306418459479063
ENG,tri_9th,0.0
ENG,tri_:00,-0.008614390656441113
ENG,tri_:05,-0.002955610437646374
ENG,tri_:15,-0.003932743523292824
ENG,tri_:18,-0.0028307230508036038
ENG,tri_:23,0.0
ENG,tri_:30,-0.0005541102801666478
ENG,tri_:37,-0.0026306418459479063
ENG,tri_:47,-0.0026829549054626927
ENG,tri_:48,-0.0027089183329450078
ENG,tri_:81,-0.0008900761707455859
ENG,tri__gu,-0.01878021195917534
ENG,tri_`yo,-0.020114770531676783
ENG,tri_a'a,0.6683336057045547
ENG,tri_a'n,-0.005580509322150466
ENG,tri_a't,-0.24957972168197787
ENG,tri_a'y,-0.004657827070391381
ENG,tri_a-1,-0.0005541102801666478
ENG,tri_a-2,0.0
ENG,tri_a-a,-0.05168739150705301
ENG,tri_a-b,-0.06338230497169116
ENG,tri_a-c,-0.005760413138017033
ENG,tri_a-d,-0.06983089713981484
ENG,tri_a-e,-0.14109936959823807
ENG,tri_a-f,-0.00012024275745394353
ENG,tri_a-g,-2.9949411852647903e-05
ENG,tri_a-h,-0.10910865329284841
ENG,tri_a-i,-0.0003584288177601531
ENG,tri_a-k,-0.00011946377846844402
ENG,tri_a-l,-0.04322195831189412
ENG,tri_a-m,-0.229932087087684
ENG,tri_a-p,-0.0003011018788673116
ENG,tri_a-r,-0.001992435494817714
ENG,tri_a-s,-0.0016063463837055576
ENG,tri_a-t,-0.06895803883262759
ENG,tri_a-u,-0.00010081553612079944
ENG,tri_a-w,0.0
ENG,tri_a-z,0.15012653028505418
ENG,tri_a2x,-0.2764288880125796
ENG,tri_a37,0.0
ENG,tri_aaa,-0.121342974266958
ENG,tri_aab,-0.07427212478264585
ENG,tri_aad,-0.06940193932015316
ENG,tri_aag,0.36136567130406966
ENG,tri_aah,-0.01753411849499435
ENG,tri_aai,-0.00012880552715413614
ENG,tri_aak,-0.00010485294525386253
ENG,tri_aal,-0.04347703492172666
ENG,tri_aam,0.749758771677794
ENG,tri_aan,-0.3519060298045488
ENG,tri_aap,0.37521167667316446
ENG,tri_aaq,-0.04426456091396002
ENG,tri_aar,-0.45587326108457926
ENG,tri_aas,-0.6302901872746937
ENG,tri_aat,-0.05439094266947225
ENG,tri_aaw,-0.004654539184385196
ENG,tri_aay,-0.006303274624263722
ENG,tri_aba,-0.9860119372451971
ENG,tri_abb,-0.23600345559220778
ENG,tri_abe,0.3378333827465988
ENG,tri_abh,-0.00031847287946445535
ENG,tri_abi,-0.4419579074898416
ENG,tri_abl,-0.060315978586579576
ENG,tri_abo,0.3365771493025139
ENG,tri_abr,0.07441695308727604
ENG,tri_abs,0.30023161702234574
ENG,tri_abu,-0.589459740756788
ENG,tri_abw,-0.0003126432319091154
ENG,tri_aby,0.6409871049408403
ENG,tri_aca,0.043070922288758966
ENG,tri_acc,0.5306630673909872
ENG,tri_ace,0.9936351585017813
ENG,tri_ach,-0.03384309669849296
ENG,tri_aci,0.07045533889013635
ENG,tri_ack,0.1896709307775469
ENG,tri_acl,-0.0824916691785002
ENG,tri_acn,-0.0010339871511883464
ENG,tri_aco,-0.3328325750949594
ENG,tri_acq,-0.01165265961472549
ENG,tri_acr,-0.21498666430825839
ENG,tri_acs,-0.20952596764174097
ENG,tri_act,1.2202228562117272
ENG,tri_acu,-0.7026123620264303
ENG,tri_acy,0.028808796394527526
ENG,tri_ad-,-0.0008585444481839918
ENG,tri_ada,-0.3806650309440921
ENG,tri_adb,-0.00020570815580387252
ENG,tri_adc,0.005080304870353581
ENG,tri_add,-0.20839440900122627
ENG,tri_ade,1.7075157656922597
ENG,tri_adg,0.21014836572355422
ENG,tri_adh,-0.008676478583196312
ENG,tri_adi,-0.14634205077724113
ENG,tri_adj,0.0
ENG,tri_adk,-0.00025338896983050844
ENG,tri_adl,0.4305082813107833
ENG,tri_adm,-0.00016556582644524314
ENG,tri_ado,-1.0616432472672241
ENG,tri_adp,0.0
ENG,tri_adr,0.1361734195294271
ENG,tri_ads,0.9532399637314938
ENG,tri_adt,0.04651815863324075
ENG,tri_adu,0.4173502239871805
ENG,tri_adv,0.2272194615475706
ENG,tri_adw,-0.00657003929904631
ENG,tri_ady,0.3041661517742058
ENG,tri_aeb,-0.0023384300402207042
ENG,tri_aeh,-0.0001005648288341918
ENG,tri_aek,-0.0009849426182260992
ENG,tri_ael,-0.11937417893342839
ENG,tri_aen,-0.21707618230209705
ENG,tri_aer,0.0
ENG,tri_aes,-0.04597766283265835
ENG,tri_aev,-0.09011149659912239
ENG,tri_aex,-0.03186998735026789
ENG,tri_afa,-0.023420109926000725
ENG,tri_afe,0.5688833612808744
ENG,tri_aff,-0.4606358594881134
ENG,tri_afi,0.42574611115029914
ENG,tri_afl,-0.829919310141128
ENG,tri_afo,-0.006125305419068007
ENG,tri_afr,0.5059028426376818
ENG,tri_aft,0.10092723245741368
ENG,tri_afu,-0.042965203613331025
ENG,tri_ag-,-0.48633025933436574
ENG,tri_aga,0.550105950174064
ENG,tri_agb,-0.2981830122593816
ENG,tri_agc,-0.6375965294119308
ENG,tri_agd,-0.05288200826448037
ENG,tri_age,2.5381601753456633
ENG,tri_agg,0.009388362890016034
ENG,tri_agh,0.34872829973071506
ENG,tri_agi,1.1358775559445589
ENG,tri_agj,-0.004478930200910015
ENG,tri_agk,-0.041446986698709665
ENG,tri_agl,-0.1246883449428724
ENG,tri_agm,-0.15893478976281253
ENG,tri_agn,-0.027174574332213475
ENG,tri_ago,0.014390009783062582
ENG,tri_agp,-0.5616837223336808
ENG,tri_agr,0.20772159179832422
ENG,tri_ags,-0.28076724664024155
ENG,tri_agt,-0.39994038070966675
ENG,tri_agu,0.09174645013778228
ENG,tri_agv,0.0
ENG,tri_agw,-0.007871489810878854
ENG,tri_agy,-0.008327038937693109
ENG,tri_aha,-0.49325203475556656
ENG,tri_ahe,-0.8200249406768004
ENG,tri_ahh,-0.03738765875634177
ENG,tri_ahi,-0.23457856557738638
ENG,tri_ahl,-0.003966804998279994
ENG,tri_aho,-0.11089007340023735
ENG,tri_ahr,-0.06160344311006856
ENG,tri_ahs,-0.09694910744883853
ENG,tri_ahu,-0.014724350621260684
ENG,tri_ai-,-0.014871690887490342
ENG,tri_aia,0.0
ENG,tri_aib,-0.043235996627593754
ENG,tri_aic,-0.08323443144542152
ENG,tri_aid,0.10553109820581467
ENG,tri_aif,0.0
ENG,tri_aig,-0.37825192907771066
ENG,tri_aih,-0.000101229963972718
ENG,tri_aii,-0.012064138965195004
ENG,tri_aik,-0.023672182524575276
ENG,tri_ail,0.6248033467456768
ENG,tri_aim,-0.37349791411620886
ENG,tri_ain,0.707980380143211
ENG,tri_aip,-0.13673995607571982
ENG,tri_air,0.6089738934236689
ENG,tri_ais,0.039204098370845784
ENG,tri_ait,-0.21970935837168035
ENG,tri_aiu,-0.0002299248059228997
ENG,tri_aiw,0.6960997761193828
ENG,tri_aix,-0.3072089882662871
ENG,tri_aiy,-0.0007507195267429716
ENG,tri_aiz,-0.0027715487521090413
ENG,tri_aja,-0.19359113525756766
ENG,tri_ajo,0.21471811669668392
ENG,tri_ak-,-0.00334429438129837
ENG,tri_aka,-0.459313032268726
ENG,tri_akb,-0.10276856716280422
ENG,tri_akd,-0.05255657176201358
ENG,tri_ake,1.2754376222565227
ENG,tri_akf,0.0
ENG,tri_aki,-0.8306020150415765
ENG,tri_akk,-7.008386877663829e-05
ENG,tri_akl,-0.013189743630022713
ENG,tri_ako,-0.10894287504747012
ENG,tri_akp,-8.85554601177249e-05
ENG,tri_akr,-0.00020303441424063582
ENG,tri_aks,-0.03715347075831054
ENG,tri_akt,-0.33368474845431156
ENG,tri_aku,-0.15528725857787776
ENG,tri_aky,-0.0009314043278627874
ENG,tri_al-,-0.20360976174630707
ENG,tri_ala,-1.410293021059492
ENG,tri_alb,-0.498754234675546
ENG,tri_alc,0.2697531714882758
ENG,tri_ald,-1.1305341274475236
ENG,tri_ale,0.08072451876146992
ENG,tri_alg,-0.019123045443893604
